Date;S&Pprice;;;;;;;
29-Jan-02;1100.64;;;;;;;
30-Jan-02;1113.57;;;;;;;
31-Jan-02;1130.2;;;;;;;
1-Feb-02;1122.2;;;;;;;
4-Feb-02;1094.44;;;;;;;
5-Feb-02;1090.02;;;;;;;
6-Feb-02;1083.51;;;;;;;
7-Feb-02;1080.17;;;;;;;
8-Feb-02;1096.22;;;;;;;
11-Feb-02;1111.94;;;;;;;
12-Feb-02;1107.5;;;;;;;
13-Feb-02;1118.51;;;;;;;
14-Feb-02;1116.48;;;;;;;
15-Feb-02;1104.18;;;;;;;
19-Feb-02;1083.34;;;;;;;
20-Feb-02;1097.98;;;;;;;
21-Feb-02;1080.95;;;;;;;
22-Feb-02;1089.84;;;;;;;
25-Feb-02;1109.43;;;;;;;
26-Feb-02;1109.38;;;;;;;
27-Feb-02;1109.89;;;;;;;
28-Feb-02;1106.73;;;;;;;
1-Mar-02;1131.78;;;;;;;
4-Mar-02;1153.84;;;;;;;
5-Mar-02;1146.14;;;;;;;
6-Mar-02;1162.77;;;;;;;
7-Mar-02;1157.54;;;;;;;
8-Mar-02;1164.31;;;;;;;
11-Mar-02;1168.26;;;;;;;
12-Mar-02;1165.58;;;;;;;
13-Mar-02;1154.09;;;;;;;
14-Mar-02;1153.04;;;;;;;
15-Mar-02;1166.16;;;;;;;
18-Mar-02;1165.55;;;;;;;
19-Mar-02;1170.29;;;;;;;
20-Mar-02;1151.85;;;;;;;
21-Mar-02;1153.59;;;;;;;
22-Mar-02;1148.7;;;;;;;
25-Mar-02;1131.87;;;;;;;
26-Mar-02;1138.49;;;;;;;
27-Mar-02;1144.58;;;;;;;
28-Mar-02;1147.39;;;;;;;
1-Apr-02;1146.54;;;;;;;
2-Apr-02;1136.76;;;;;;;
3-Apr-02;1125.4;;;;;;;
4-Apr-02;1126.34;;;;;;;
5-Apr-02;1122.73;;;;;;;
8-Apr-02;1125.29;;;;;;;
9-Apr-02;1117.8;;;;;;;
10-Apr-02;1130.47;;;;;;;
11-Apr-02;1103.69;;;;;;;
12-Apr-02;1111.01;;;;;;;
15-Apr-02;1102.55;;;;;;;
16-Apr-02;1128.37;;;;;;;
17-Apr-02;1126.07;;;;;;;
18-Apr-02;1124.47;;;;;;;
19-Apr-02;1125.17;;;;;;;
22-Apr-02;1107.83;;;;;;;
23-Apr-02;1100.96;;;;;;;
24-Apr-02;1093.14;;;;;;;
25-Apr-02;1091.48;;;;;;;
26-Apr-02;1076.32;;;;;;;
29-Apr-02;1065.45;;;;;;;
30-Apr-02;1076.92;;;;;;;
1-May-02;1086.46;;;;;;;
2-May-02;1084.56;;;;;;;
3-May-02;1073.43;;;;;;;
6-May-02;1052.67;;;;;;;
7-May-02;1049.49;;;;;;;
8-May-02;1088.85;;;;;;;
9-May-02;1073.01;;;;;;;
10-May-02;1054.99;;;;;;;
13-May-02;1074.56;;;;;;;
14-May-02;1097.28;;;;;;;
15-May-02;1091.07;;;;;;;
16-May-02;1098.23;;;;;;;
17-May-02;1106.59;;;;;;;
20-May-02;1091.88;;;;;;;
21-May-02;1079.88;;;;;;;
22-May-02;1086.02;;;;;;;
23-May-02;1097.08;;;;;;;
24-May-02;1083.82;;;;;;;
28-May-02;1074.55;;;;;;;
29-May-02;1067.66;;;;;;;
30-May-02;1064.66;;;;;;;
31-May-02;1067.14;;;;;;;
3-Jun-02;1040.68;;;;;;;
4-Jun-02;1040.69;;;;;;;
5-Jun-02;1049.9;;;;;;;
6-Jun-02;1029.15;;;;;;;
7-Jun-02;1027.53;;;;;;;
10-Jun-02;1030.74;;;;;;;
11-Jun-02;1013.6;;;;;;;
12-Jun-02;1020.26;;;;;;;
13-Jun-02;1009.56;;;;;;;
14-Jun-02;1007.27;;;;;;;
17-Jun-02;1036.17;;;;;;;
18-Jun-02;1037.14;;;;;;;
19-Jun-02;1019.99;;;;;;;
20-Jun-02;1006.29;;;;;;;
21-Jun-02;989.14;;;;;;;
24-Jun-02;992.72;;;;;;;
25-Jun-02;976.14;;;;;;;
26-Jun-02;973.53;;;;;;;
27-Jun-02;990.64;;;;;;;
28-Jun-02;989.82;;;;;;;
1-Jul-02;968.65;;;;;;;
2-Jul-02;948.09;;;;;;;
3-Jul-02;953.99;;;;;;;
5-Jul-02;989.03;;;;;;;
8-Jul-02;976.98;;;;;;;
9-Jul-02;952.83;;;;;;;
10-Jul-02;920.47;;;;;;;
11-Jul-02;927.37;;;;;;;
12-Jul-02;921.39;;;;;;;
15-Jul-02;917.93;;;;;;;
16-Jul-02;900.94;;;;;;;
17-Jul-02;906.04;;;;;;;
18-Jul-02;881.56;;;;;;;
19-Jul-02;847.75;;;;;;;
22-Jul-02;819.85;;;;;;;
23-Jul-02;797.7;;;;;;;
24-Jul-02;843.43;;;;;;;
25-Jul-02;838.68;;;;;;;
26-Jul-02;852.84;;;;;;;
29-Jul-02;898.96;;;;;;;
30-Jul-02;902.78;;;;;;;
31-Jul-02;911.62;;;;;;;
1-Aug-02;884.66;;;;;;;
2-Aug-02;864.24;;;;;;;
5-Aug-02;834.6;;;;;;;
6-Aug-02;859.57;;;;;;;
7-Aug-02;876.77;;;;;;;
8-Aug-02;905.46;;;;;;;
9-Aug-02;908.64;;;;;;;
12-Aug-02;903.8;;;;;;;
13-Aug-02;884.21;;;;;;;
14-Aug-02;919.62;;;;;;;
15-Aug-02;930.25;;;;;;;
16-Aug-02;928.77;;;;;;;
19-Aug-02;950.7;;;;;;;
20-Aug-02;937.43;;;;;;;
21-Aug-02;949.36;;;;;;;
22-Aug-02;962.7;;;;;;;
23-Aug-02;940.86;;;;;;;
26-Aug-02;947.95;;;;;;;
27-Aug-02;934.82;;;;;;;
28-Aug-02;917.87;;;;;;;
29-Aug-02;917.8;;;;;;;
30-Aug-02;916.07;;;;;;;
3-Sep-02;878.02;;;;;;;
4-Sep-02;893.4;;;;;;;
5-Sep-02;879.15;;;;;;;
6-Sep-02;893.92;;;;;;;
9-Sep-02;902.96;;;;;;;
10-Sep-02;909.58;;;;;;;
11-Sep-02;909.45;;;;;;;
12-Sep-02;886.91;;;;;;;
13-Sep-02;889.81;;;;;;;
16-Sep-02;891.1;;;;;;;
17-Sep-02;873.52;;;;;;;
18-Sep-02;869.46;;;;;;;
19-Sep-02;843.32;;;;;;;
20-Sep-02;845.39;;;;;;;
23-Sep-02;833.7;;;;;;;
24-Sep-02;819.29;;;;;;;
25-Sep-02;839.66;;;;;;;
26-Sep-02;854.95;;;;;;;
27-Sep-02;827.37;;;;;;;
30-Sep-02;815.28;;;;;;;
1-Oct-02;847.91;;;;;;;
2-Oct-02;827.91;;;;;;;
3-Oct-02;818.95;;;;;;;
4-Oct-02;800.58;;;;;;;
7-Oct-02;785.28;;;;;;;
8-Oct-02;798.55;;;;;;;
9-Oct-02;776.76;;;;;;;
10-Oct-02;803.92;;;;;;;
11-Oct-02;835.32;;;;;;;
14-Oct-02;841.44;;;;;;;
15-Oct-02;881.27;;;;;;;
16-Oct-02;860.02;;;;;;;
17-Oct-02;879.2;;;;;;;
18-Oct-02;884.39;;;;;;;
21-Oct-02;899.72;;;;;;;
22-Oct-02;890.16;;;;;;;
23-Oct-02;896.14;;;;;;;
24-Oct-02;882.5;;;;;;;
25-Oct-02;897.65;;;;;;;
28-Oct-02;890.23;;;;;;;
29-Oct-02;882.15;;;;;;;
30-Oct-02;890.71;;;;;;;
31-Oct-02;885.76;;;;;;;
1-Nov-02;900.96;;;;;;;
4-Nov-02;908.35;;;;;;;
5-Nov-02;915.39;;;;;;;
6-Nov-02;923.76;;;;;;;
7-Nov-02;902.65;;;;;;;
8-Nov-02;894.74;;;;;;;
11-Nov-02;876.19;;;;;;;
12-Nov-02;882.95;;;;;;;
13-Nov-02;882.53;;;;;;;
14-Nov-02;904.27;;;;;;;
15-Nov-02;909.83;;;;;;;
18-Nov-02;900.36;;;;;;;
19-Nov-02;896.74;;;;;;;
20-Nov-02;914.15;;;;;;;
21-Nov-02;933.76;;;;;;;
22-Nov-02;930.55;;;;;;;
25-Nov-02;932.87;;;;;;;
26-Nov-02;913.31;;;;;;;
27-Nov-02;938.87;;;;;;;
29-Nov-02;936.31;;;;;;;
2-Dec-02;934.53;;;;;;;
3-Dec-02;920.75;;;;;;;
4-Dec-02;917.58;;;;;;;
5-Dec-02;906.55;;;;;;;
6-Dec-02;912.23;;;;;;;
9-Dec-02;892.0;;;;;;;
10-Dec-02;904.45;;;;;;;
11-Dec-02;904.96;;;;;;;
12-Dec-02;901.58;;;;;;;
13-Dec-02;889.48;;;;;;;
16-Dec-02;910.4;;;;;;;
17-Dec-02;902.99;;;;;;;
18-Dec-02;891.12;;;;;;;
19-Dec-02;884.25;;;;;;;
20-Dec-02;895.76;;;;;;;
23-Dec-02;897.38;;;;;;;
24-Dec-02;892.47;;;;;;;
26-Dec-02;889.66;;;;;;;
27-Dec-02;875.4;;;;;;;
30-Dec-02;879.39;;;;;;;
31-Dec-02;879.82;;;;;;;
2-Jan-03;909.03;;;;;;;
3-Jan-03;908.59;;;;;;;
6-Jan-03;929.01;;;;;;;
7-Jan-03;922.93;;;;;;;
8-Jan-03;909.93;;;;;;;
9-Jan-03;927.57;;;;;;;
10-Jan-03;927.57;;;;;;;
13-Jan-03;926.26;;;;;;;
14-Jan-03;931.66;;;;;;;
15-Jan-03;918.22;;;;;;;
16-Jan-03;914.6;;;;;;;
17-Jan-03;901.78;;;;;;;
21-Jan-03;887.62;;;;;;;
22-Jan-03;878.36;;;;;;;
23-Jan-03;887.34;;;;;;;
24-Jan-03;861.4;;;;;;;
27-Jan-03;847.48;;;;;;;
28-Jan-03;858.54;;;;;;;
29-Jan-03;864.36;;;;;;;
30-Jan-03;844.61;;;;;;;
31-Jan-03;855.7;;;;;;;
3-Feb-03;860.32;;;;;;;
4-Feb-03;848.2;;;;;;;
5-Feb-03;843.59;;;;;;;
6-Feb-03;838.15;;;;;;;
7-Feb-03;829.69;;;;;;;
10-Feb-03;835.97;;;;;;;
11-Feb-03;829.2;;;;;;;
12-Feb-03;818.68;;;;;;;
13-Feb-03;817.37;;;;;;;
14-Feb-03;834.89;;;;;;;
18-Feb-03;851.17;;;;;;;
19-Feb-03;845.13;;;;;;;
20-Feb-03;837.1;;;;;;;
21-Feb-03;848.17;;;;;;;
24-Feb-03;832.58;;;;;;;
25-Feb-03;838.57;;;;;;;
26-Feb-03;827.55;;;;;;;
27-Feb-03;837.28;;;;;;;
28-Feb-03;841.15;;;;;;;
3-Mar-03;834.81;;;;;;;
4-Mar-03;821.99;;;;;;;
5-Mar-03;829.85;;;;;;;
6-Mar-03;822.1;;;;;;;
7-Mar-03;828.89;;;;;;;
10-Mar-03;807.48;;;;;;;
11-Mar-03;800.73;;;;;;;
12-Mar-03;804.19;;;;;;;
13-Mar-03;831.9;;;;;;;
14-Mar-03;833.27;;;;;;;
17-Mar-03;862.79;;;;;;;
18-Mar-03;866.45;;;;;;;
19-Mar-03;874.02;;;;;;;
20-Mar-03;875.67;;;;;;;
21-Mar-03;895.79;;;;;;;
24-Mar-03;864.23;;;;;;;
25-Mar-03;874.74;;;;;;;
26-Mar-03;869.95;;;;;;;
27-Mar-03;868.52;;;;;;;
28-Mar-03;863.5;;;;;;;
31-Mar-03;848.18;;;;;;;
1-Apr-03;858.48;;;;;;;
2-Apr-03;880.9;;;;;;;
3-Apr-03;876.45;;;;;;;
4-Apr-03;878.85;;;;;;;
7-Apr-03;879.93;;;;;;;
8-Apr-03;878.29;;;;;;;
9-Apr-03;865.99;;;;;;;
10-Apr-03;871.58;;;;;;;
11-Apr-03;868.3;;;;;;;
14-Apr-03;885.23;;;;;;;
15-Apr-03;890.81;;;;;;;
16-Apr-03;879.91;;;;;;;
17-Apr-03;893.58;;;;;;;
21-Apr-03;892.01;;;;;;;
22-Apr-03;911.37;;;;;;;
23-Apr-03;919.02;;;;;;;
24-Apr-03;911.43;;;;;;;
25-Apr-03;898.81;;;;;;;
28-Apr-03;914.84;;;;;;;
29-Apr-03;917.84;;;;;;;
30-Apr-03;916.92;;;;;;;
1-May-03;916.3;;;;;;;
2-May-03;930.08;;;;;;;
5-May-03;926.55;;;;;;;
6-May-03;934.39;;;;;;;
7-May-03;929.62;;;;;;;
8-May-03;920.27;;;;;;;
9-May-03;933.41;;;;;;;
12-May-03;945.11;;;;;;;
13-May-03;942.3;;;;;;;
14-May-03;939.28;;;;;;;
15-May-03;946.67;;;;;;;
16-May-03;944.3;;;;;;;
19-May-03;920.77;;;;;;;
20-May-03;919.73;;;;;;;
21-May-03;923.42;;;;;;;
22-May-03;931.87;;;;;;;
23-May-03;933.22;;;;;;;
27-May-03;951.48;;;;;;;
28-May-03;953.22;;;;;;;
29-May-03;949.64;;;;;;;
30-May-03;963.59;;;;;;;
2-Jun-03;967.0;;;;;;;
3-Jun-03;971.56;;;;;;;
4-Jun-03;986.24;;;;;;;
5-Jun-03;990.14;;;;;;;
6-Jun-03;987.76;;;;;;;
9-Jun-03;975.93;;;;;;;
10-Jun-03;984.84;;;;;;;
11-Jun-03;997.48;;;;;;;
12-Jun-03;998.51;;;;;;;
13-Jun-03;988.61;;;;;;;
16-Jun-03;1010.74;;;;;;;
17-Jun-03;1011.66;;;;;;;
18-Jun-03;1010.09;;;;;;;
19-Jun-03;994.7;;;;;;;
20-Jun-03;995.69;;;;;;;
23-Jun-03;981.64;;;;;;;
24-Jun-03;983.45;;;;;;;
25-Jun-03;975.32;;;;;;;
26-Jun-03;985.82;;;;;;;
27-Jun-03;976.22;;;;;;;
30-Jun-03;974.5;;;;;;;
1-Jul-03;982.32;;;;;;;
2-Jul-03;993.75;;;;;;;
3-Jul-03;985.7;;;;;;;
7-Jul-03;1004.42;;;;;;;
8-Jul-03;1007.84;;;;;;;
9-Jul-03;1002.21;;;;;;;
10-Jul-03;988.7;;;;;;;
11-Jul-03;998.14;;;;;;;
14-Jul-03;1003.86;;;;;;;
15-Jul-03;1000.42;;;;;;;
16-Jul-03;994.09;;;;;;;
17-Jul-03;981.73;;;;;;;
18-Jul-03;993.32;;;;;;;
21-Jul-03;978.8;;;;;;;
22-Jul-03;988.11;;;;;;;
23-Jul-03;988.61;;;;;;;
24-Jul-03;981.6;;;;;;;
25-Jul-03;998.68;;;;;;;
28-Jul-03;996.52;;;;;;;
29-Jul-03;989.28;;;;;;;
30-Jul-03;987.49;;;;;;;
31-Jul-03;990.31;;;;;;;
1-Aug-03;980.15;;;;;;;
4-Aug-03;982.82;;;;;;;
5-Aug-03;965.46;;;;;;;
6-Aug-03;967.08;;;;;;;
7-Aug-03;974.12;;;;;;;
8-Aug-03;977.59;;;;;;;
11-Aug-03;980.59;;;;;;;
12-Aug-03;990.35;;;;;;;
13-Aug-03;984.03;;;;;;;
14-Aug-03;990.51;;;;;;;
15-Aug-03;990.67;;;;;;;
18-Aug-03;999.74;;;;;;;
19-Aug-03;1002.35;;;;;;;
20-Aug-03;1000.3;;;;;;;
21-Aug-03;1003.27;;;;;;;
22-Aug-03;993.06;;;;;;;
25-Aug-03;993.71;;;;;;;
26-Aug-03;996.73;;;;;;;
27-Aug-03;996.79;;;;;;;
28-Aug-03;1002.84;;;;;;;
29-Aug-03;1008.01;;;;;;;
2-Sep-03;1021.99;;;;;;;
3-Sep-03;1026.27;;;;;;;
4-Sep-03;1027.97;;;;;;;
5-Sep-03;1021.39;;;;;;;
8-Sep-03;1031.64;;;;;;;
9-Sep-03;1023.17;;;;;;;
10-Sep-03;1010.92;;;;;;;
11-Sep-03;1016.42;;;;;;;
12-Sep-03;1018.63;;;;;;;
15-Sep-03;1014.81;;;;;;;
16-Sep-03;1029.32;;;;;;;
17-Sep-03;1025.97;;;;;;;
18-Sep-03;1039.58;;;;;;;
19-Sep-03;1036.3;;;;;;;
22-Sep-03;1022.82;;;;;;;
23-Sep-03;1029.03;;;;;;;
24-Sep-03;1009.38;;;;;;;
25-Sep-03;1003.27;;;;;;;
26-Sep-03;996.85;;;;;;;
29-Sep-03;1006.58;;;;;;;
30-Sep-03;995.97;;;;;;;
1-Oct-03;1018.22;;;;;;;
2-Oct-03;1020.24;;;;;;;
3-Oct-03;1029.85;;;;;;;
6-Oct-03;1034.35;;;;;;;
7-Oct-03;1039.25;;;;;;;
8-Oct-03;1033.78;;;;;;;
9-Oct-03;1038.73;;;;;;;
10-Oct-03;1038.06;;;;;;;
13-Oct-03;1045.35;;;;;;;
14-Oct-03;1049.48;;;;;;;
15-Oct-03;1046.76;;;;;;;
16-Oct-03;1050.07;;;;;;;
17-Oct-03;1039.32;;;;;;;
20-Oct-03;1044.68;;;;;;;
21-Oct-03;1046.03;;;;;;;
22-Oct-03;1030.36;;;;;;;
23-Oct-03;1033.77;;;;;;;
24-Oct-03;1028.91;;;;;;;
27-Oct-03;1031.13;;;;;;;
28-Oct-03;1046.79;;;;;;;
29-Oct-03;1048.11;;;;;;;
30-Oct-03;1046.94;;;;;;;
31-Oct-03;1050.71;;;;;;;
3-Nov-03;1059.02;;;;;;;
4-Nov-03;1053.25;;;;;;;
5-Nov-03;1051.81;;;;;;;
6-Nov-03;1058.05;;;;;;;
7-Nov-03;1053.21;;;;;;;
10-Nov-03;1047.11;;;;;;;
11-Nov-03;1046.57;;;;;;;
12-Nov-03;1058.53;;;;;;;
13-Nov-03;1058.41;;;;;;;
14-Nov-03;1050.35;;;;;;;
17-Nov-03;1043.63;;;;;;;
18-Nov-03;1034.15;;;;;;;
19-Nov-03;1042.44;;;;;;;
20-Nov-03;1033.65;;;;;;;
21-Nov-03;1035.28;;;;;;;
24-Nov-03;1052.08;;;;;;;
25-Nov-03;1053.89;;;;;;;
26-Nov-03;1058.45;;;;;;;
28-Nov-03;1058.2;;;;;;;
1-Dec-03;1070.12;;;;;;;
2-Dec-03;1066.62;;;;;;;
3-Dec-03;1064.73;;;;;;;
4-Dec-03;1069.72;;;;;;;
5-Dec-03;1061.5;;;;;;;
8-Dec-03;1069.3;;;;;;;
9-Dec-03;1060.18;;;;;;;
10-Dec-03;1059.05;;;;;;;
11-Dec-03;1071.21;;;;;;;
12-Dec-03;1074.14;;;;;;;
15-Dec-03;1068.04;;;;;;;
16-Dec-03;1075.13;;;;;;;
17-Dec-03;1076.48;;;;;;;
18-Dec-03;1089.18;;;;;;;
19-Dec-03;1088.66;;;;;;;
22-Dec-03;1092.94;;;;;;;
23-Dec-03;1096.02;;;;;;;
24-Dec-03;1094.04;;;;;;;
26-Dec-03;1095.89;;;;;;;
29-Dec-03;1109.48;;;;;;;
30-Dec-03;1109.64;;;;;;;
31-Dec-03;1111.92;;;;;;;
2-Jan-04;1108.48;;;;;;;
5-Jan-04;1122.22;;;;;;;
6-Jan-04;1123.67;;;;;;;
7-Jan-04;1126.33;;;;;;;
8-Jan-04;1131.92;;;;;;;
9-Jan-04;1121.86;;;;;;;
12-Jan-04;1127.23;;;;;;;
13-Jan-04;1121.22;;;;;;;
14-Jan-04;1130.52;;;;;;;
15-Jan-04;1132.05;;;;;;;
16-Jan-04;1139.83;;;;;;;
20-Jan-04;1138.77;;;;;;;
21-Jan-04;1147.62;;;;;;;
22-Jan-04;1143.94;;;;;;;
23-Jan-04;1141.55;;;;;;;
26-Jan-04;1155.37;;;;;;;
27-Jan-04;1144.05;;;;;;;
28-Jan-04;1128.48;;;;;;;
29-Jan-04;1134.11;;;;;;;
30-Jan-04;1131.13;;;;;;;
2-Feb-04;1135.26;;;;;;;
3-Feb-04;1136.03;;;;;;;
4-Feb-04;1126.52;;;;;;;
5-Feb-04;1128.59;;;;;;;
6-Feb-04;1142.76;;;;;;;
9-Feb-04;1139.81;;;;;;;
10-Feb-04;1145.54;;;;;;;
11-Feb-04;1157.76;;;;;;;
12-Feb-04;1152.11;;;;;;;
13-Feb-04;1145.81;;;;;;;
17-Feb-04;1156.99;;;;;;;
18-Feb-04;1151.82;;;;;;;
19-Feb-04;1147.06;;;;;;;
20-Feb-04;1144.11;;;;;;;
23-Feb-04;1140.99;;;;;;;
24-Feb-04;1139.09;;;;;;;
25-Feb-04;1143.67;;;;;;;
26-Feb-04;1144.91;;;;;;;
27-Feb-04;1144.94;;;;;;;
1-Mar-04;1155.97;;;;;;;
2-Mar-04;1149.1;;;;;;;
3-Mar-04;1151.03;;;;;;;
4-Mar-04;1154.87;;;;;;;
5-Mar-04;1156.86;;;;;;;
8-Mar-04;1147.2;;;;;;;
9-Mar-04;1140.58;;;;;;;
10-Mar-04;1123.89;;;;;;;
11-Mar-04;1106.78;;;;;;;
12-Mar-04;1120.57;;;;;;;
15-Mar-04;1104.49;;;;;;;
16-Mar-04;1110.7;;;;;;;
17-Mar-04;1123.75;;;;;;;
18-Mar-04;1122.32;;;;;;;
19-Mar-04;1109.78;;;;;;;
22-Mar-04;1095.4;;;;;;;
23-Mar-04;1093.95;;;;;;;
24-Mar-04;1091.33;;;;;;;
25-Mar-04;1109.19;;;;;;;
26-Mar-04;1108.06;;;;;;;
29-Mar-04;1122.47;;;;;;;
30-Mar-04;1127.0;;;;;;;
31-Mar-04;1126.21;;;;;;;
1-Apr-04;1132.17;;;;;;;
2-Apr-04;1141.81;;;;;;;
5-Apr-04;1150.57;;;;;;;
6-Apr-04;1148.16;;;;;;;
7-Apr-04;1140.53;;;;;;;
8-Apr-04;1139.32;;;;;;;
12-Apr-04;1145.2;;;;;;;
13-Apr-04;1129.44;;;;;;;
14-Apr-04;1128.17;;;;;;;
15-Apr-04;1128.84;;;;;;;
16-Apr-04;1134.61;;;;;;;
19-Apr-04;1135.82;;;;;;;
20-Apr-04;1118.15;;;;;;;
21-Apr-04;1124.09;;;;;;;
22-Apr-04;1139.93;;;;;;;
23-Apr-04;1140.6;;;;;;;
26-Apr-04;1135.53;;;;;;;
27-Apr-04;1138.11;;;;;;;
28-Apr-04;1122.41;;;;;;;
29-Apr-04;1113.89;;;;;;;
30-Apr-04;1107.3;;;;;;;
3-May-04;1117.49;;;;;;;
4-May-04;1119.55;;;;;;;
5-May-04;1121.53;;;;;;;
6-May-04;1113.99;;;;;;;
7-May-04;1098.7;;;;;;;
10-May-04;1087.12;;;;;;;
11-May-04;1095.45;;;;;;;
12-May-04;1097.28;;;;;;;
13-May-04;1096.44;;;;;;;
14-May-04;1095.7;;;;;;;
17-May-04;1084.1;;;;;;;
18-May-04;1091.49;;;;;;;
19-May-04;1088.68;;;;;;;
20-May-04;1089.19;;;;;;;
21-May-04;1093.56;;;;;;;
24-May-04;1095.41;;;;;;;
25-May-04;1113.05;;;;;;;
26-May-04;1114.94;;;;;;;
27-May-04;1121.28;;;;;;;
28-May-04;1120.68;;;;;;;
1-Jun-04;1121.2;;;;;;;
2-Jun-04;1124.99;;;;;;;
3-Jun-04;1116.64;;;;;;;
4-Jun-04;1122.5;;;;;;;
7-Jun-04;1140.42;;;;;;;
8-Jun-04;1142.18;;;;;;;
9-Jun-04;1131.33;;;;;;;
10-Jun-04;1136.47;;;;;;;
14-Jun-04;1125.29;;;;;;;
15-Jun-04;1132.01;;;;;;;
16-Jun-04;1133.56;;;;;;;
17-Jun-04;1132.05;;;;;;;
18-Jun-04;1135.02;;;;;;;
21-Jun-04;1130.3;;;;;;;
22-Jun-04;1134.41;;;;;;;
23-Jun-04;1144.06;;;;;;;
24-Jun-04;1140.65;;;;;;;
25-Jun-04;1134.43;;;;;;;
28-Jun-04;1133.35;;;;;;;
29-Jun-04;1136.2;;;;;;;
30-Jun-04;1140.84;;;;;;;
1-Jul-04;1128.94;;;;;;;
2-Jul-04;1125.38;;;;;;;
6-Jul-04;1116.21;;;;;;;
7-Jul-04;1118.33;;;;;;;
8-Jul-04;1109.11;;;;;;;
9-Jul-04;1112.81;;;;;;;
12-Jul-04;1114.35;;;;;;;
13-Jul-04;1115.14;;;;;;;
14-Jul-04;1111.47;;;;;;;
15-Jul-04;1106.69;;;;;;;
16-Jul-04;1101.39;;;;;;;
19-Jul-04;1100.9;;;;;;;
20-Jul-04;1108.67;;;;;;;
21-Jul-04;1093.88;;;;;;;
22-Jul-04;1096.84;;;;;;;
23-Jul-04;1086.2;;;;;;;
26-Jul-04;1084.07;;;;;;;
27-Jul-04;1094.83;;;;;;;
28-Jul-04;1095.42;;;;;;;
29-Jul-04;1100.43;;;;;;;
30-Jul-04;1101.72;;;;;;;
2-Aug-04;1106.62;;;;;;;
3-Aug-04;1099.69;;;;;;;
4-Aug-04;1098.63;;;;;;;
5-Aug-04;1080.7;;;;;;;
6-Aug-04;1063.97;;;;;;;
9-Aug-04;1065.22;;;;;;;
10-Aug-04;1079.04;;;;;;;
11-Aug-04;1075.79;;;;;;;
12-Aug-04;1063.23;;;;;;;
13-Aug-04;1064.8;;;;;;;
16-Aug-04;1079.34;;;;;;;
17-Aug-04;1081.71;;;;;;;
18-Aug-04;1095.17;;;;;;;
19-Aug-04;1091.23;;;;;;;
20-Aug-04;1098.35;;;;;;;
23-Aug-04;1095.68;;;;;;;
24-Aug-04;1096.19;;;;;;;
25-Aug-04;1104.96;;;;;;;
26-Aug-04;1105.09;;;;;;;
27-Aug-04;1107.77;;;;;;;
30-Aug-04;1099.15;;;;;;;
31-Aug-04;1104.24;;;;;;;
1-Sep-04;1105.91;;;;;;;
2-Sep-04;1118.31;;;;;;;
3-Sep-04;1113.63;;;;;;;
7-Sep-04;1121.3;;;;;;;
8-Sep-04;1116.27;;;;;;;
9-Sep-04;1118.38;;;;;;;
10-Sep-04;1123.92;;;;;;;
13-Sep-04;1125.82;;;;;;;
14-Sep-04;1128.33;;;;;;;
15-Sep-04;1120.37;;;;;;;
16-Sep-04;1123.5;;;;;;;
17-Sep-04;1128.55;;;;;;;
20-Sep-04;1122.2;;;;;;;
21-Sep-04;1129.3;;;;;;;
22-Sep-04;1113.56;;;;;;;
23-Sep-04;1108.36;;;;;;;
24-Sep-04;1110.11;;;;;;;
27-Sep-04;1103.52;;;;;;;
28-Sep-04;1110.06;;;;;;;
29-Sep-04;1114.8;;;;;;;
30-Sep-04;1114.58;;;;;;;
1-Oct-04;1131.5;;;;;;;
4-Oct-04;1135.17;;;;;;;
5-Oct-04;1134.48;;;;;;;
6-Oct-04;1142.05;;;;;;;
7-Oct-04;1130.65;;;;;;;
8-Oct-04;1122.14;;;;;;;
11-Oct-04;1124.39;;;;;;;
12-Oct-04;1121.84;;;;;;;
13-Oct-04;1113.65;;;;;;;
14-Oct-04;1103.29;;;;;;;
15-Oct-04;1108.2;;;;;;;
18-Oct-04;1114.02;;;;;;;
19-Oct-04;1103.23;;;;;;;
20-Oct-04;1103.66;;;;;;;
21-Oct-04;1106.49;;;;;;;
22-Oct-04;1095.74;;;;;;;
25-Oct-04;1094.8;;;;;;;
26-Oct-04;1111.09;;;;;;;
27-Oct-04;1125.4;;;;;;;
28-Oct-04;1127.44;;;;;;;
29-Oct-04;1130.2;;;;;;;
1-Nov-04;1130.51;;;;;;;
2-Nov-04;1130.56;;;;;;;
3-Nov-04;1143.2;;;;;;;
4-Nov-04;1161.67;;;;;;;
5-Nov-04;1166.17;;;;;;;
8-Nov-04;1164.89;;;;;;;
9-Nov-04;1164.08;;;;;;;
10-Nov-04;1162.91;;;;;;;
11-Nov-04;1173.48;;;;;;;
12-Nov-04;1184.17;;;;;;;
15-Nov-04;1183.81;;;;;;;
16-Nov-04;1175.43;;;;;;;
17-Nov-04;1181.94;;;;;;;
18-Nov-04;1183.55;;;;;;;
19-Nov-04;1170.34;;;;;;;
22-Nov-04;1177.24;;;;;;;
23-Nov-04;1176.94;;;;;;;
24-Nov-04;1181.76;;;;;;;
26-Nov-04;1182.65;;;;;;;
29-Nov-04;1178.57;;;;;;;
30-Nov-04;1173.82;;;;;;;
1-Dec-04;1191.37;;;;;;;
2-Dec-04;1190.33;;;;;;;
3-Dec-04;1191.17;;;;;;;
